assists,birth_date,bonus,bps,can_select,can_transact,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,clean_sheets_per_90,clearances_blocks_interceptions,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,defensive_contribution,defensive_contribution_per_90,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,expected_assists,expected_assists_per_90,expected_goal_involvements,expected_goal_involvements_per_90,expected_goals,expected_goals_conceded,expected_goals_conceded_per_90,expected_goals_per_90,first_name,form,form_rank,form_rank_type,goals_conceded,goals_conceded_per_90,goals_scored,has_temporary_code,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,known_name,minutes,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,opta_code,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,points_per_game_rank,points_per_game_rank_type,price_change_calibrating,price_change_hourly_rate,price_change_locked_until,price_change_percent,price_change_projections,recoveries,red_cards,region,removed,saves,saves_per_90,scout_news_link,scout_risks,second_name,selected_by_percent,selected_rank,selected_rank_type,special,squad_number,starts,starts_per_90,status,tackles,team,team_code,team_join_date,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,1996-10-08,0,24,True,True,None,None,1,1.23,2,159506,None,,0,0,0,0,35.6,20,5,2,2.47,None,,0,2,1.7,1.7,5,0.17,0.21,0.21,0.26,0.04,0.34,0.42,0.05,Ola,5.0,65,29,0,0.0,0,False,6.3,50,12,473,False,16.0,107,47,,73,,None,45,422,89,p159506,0,0,None,0,,159506.jpg,5.0,65,29,False,4,None,-1.2,"[{'offset': 0, 'projected_percent': '-1.2', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-0.9', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-0.8', 'likelihood': -1}]",4,0,157,False,0,0.0,,[],Aina,3.5,92,37,False,None,1,1.23,a,0,18,17,2023-07-22,11.0,81,25,5,13547,13547,15381,15381,1.1,1.1,Aina,1
0,2005-03-07,0,5,True,True,None,None,0,0.0,7,575458,None,,0,0,0,0,1.3,207,67,8,8.0,None,,0,2,1.7,1.7,1,0.00,0.0,0.00,0.0,0.00,0.47,0.47,0.0,Jair,1.0,205,81,1,1.0,0,False,2.2,164,64,474,False,20.8,80,37,Jair Cunha,90,,None,45,518,145,p575458,0,0,None,0,,575458.jpg,1.0,205,81,False,-1,None,-16.7,"[{'offset': 0, 'projected_percent': '-16.7', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-18.1', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-18.9', 'likelihood': -1}]",0,0,30,False,0,0.0,,[],Paula da Cunha Filho,0.2,333,125,False,None,1,1.0,a,1,18,17,2025-07-11,0.0,354,153,1,213,213,1075,1075,0.2,0.2,Jair Cunha,1
0,2003-03-19,0,0,True,True,0,0,0,0,0,500151,None,,0,0,0,0,0.0,392,163,0,0,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Nicolò,0.0,397,156,0,0,0,False,0.0,401,162,475,False,0.0,385,162,,0,Knee injury - Unknown return date,2026-07-23T12:01:23.816304Z,45,492,135,p500151,0,0,None,0,,500151.jpg,0.0,397,156,False,0,None,0.0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",0,0,106,False,0,0,https://www.nottinghamforest.co.uk/news/2026/august/20/early-team-news-for-forest-s-clash-with-leeds/?utm_source=premier-league-web&utm_medium=referral&utm_campaign=pl-referral-always-on&utm_content=home&utm_term=live-bar,[],Savona,0.0,606,203,False,None,0,0,i,0,18,17,2025-08-30,0.0,329,144,0,54,54,35,35,0.0,0.0,Savona,0
0,1998-02-15,0,0,True,True,None,None,0,0,0,204822,None,,0,0,0,0,0.0,295,110,0,0,None,,0,2,1.0,1.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Omar,0.0,309,104,0,0,0,False,0.0,313,110,476,False,0.0,296,109,,0,,None,40,564,165,p204822,0,0,None,0,,204822.jpg,0.0,309,104,False,0,None,-17.5,"[{'offset': 0, 'projected_percent': '-17.5', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-17.5', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-17.5', 'likelihood': -1}]",0,0,241,False,0,0,,[],Richards,0.2,319,121,False,None,0,0,a,0,18,17,2022-07-10,0.0,215,77,0,401,401,1494,1494,0.0,0.0,O.Richards,0
0,2006-05-13,0,0,True,True,None,None,0,0,0,549067,None,,0,0,0,0,0.0,321,127,0,0,None,,0,2,1.0,1.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Zach,0.0,334,120,0,0,0,False,0.0,338,126,477,False,0.0,321,125,,0,,None,40,598,190,p549067,0,0,None,0,,549067.jpg,0.0,334,120,False,-3,None,-10.8,"[{'offset': 0, 'projected_percent': '-10.8', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-13.9', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-15.5', 'likelihood': -1}]",0,0,241,False,0,0,,[],Abbott,0.3,315,118,False,None,0,0,a,0,18,17,2022-08-22,0.0,243,96,0,802,802,1657,1657,0.0,0.0,Abbott,0
0,2003-05-15,0,-2,True,True,None,None,0,0.0,0,470315,None,,0,0,0,0,0.9,224,75,0,0.0,None,,0,2,1.7,1.7,1,0.00,0.0,0.00,0.0,0.00,0.13,0.73,0.0,Luca,1.0,196,74,1,5.62,0,False,0.1,288,101,478,False,0.0,375,158,,16,,None,45,475,128,p470315,0,0,None,0,,470315.jpg,1.0,196,74,False,-2,None,-20.2,"[{'offset': 0, 'projected_percent': '-20.2', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-37.7', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-47.3', 'likelihood': -3}]",1,0,80,False,0,0.0,,[],Netz,0.0,512,178,False,None,0,0.0,a,0,18,17,2026-02-02,0.0,314,139,1,81,81,214,214,0.2,0.2,Netz,0
0,2005-01-27,0,0,True,True,None,None,0,0,0,538638,None,,0,0,0,0,0.0,317,123,0,0,None,,0,2,1.0,1.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Tyler,0.0,330,116,0,0,0,False,0.0,334,122,479,False,0.0,317,121,,0,,None,40,593,185,p538638,0,0,None,0,,538638.jpg,0.0,330,116,False,0,None,-13.9,"[{'offset': 0, 'projected_percent': '-13.9', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-13.9', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-13.9', 'likelihood': -1}]",0,0,154,False,0,0,,[],Bindon,0.2,353,133,False,None,0,0,a,0,18,17,2025-02-03,0.0,238,91,0,284,284,1030,1030,0.0,0.0,Bindon,0
0,2000-01-27,0,10,True,True,75,None,0,0.0,1,222531,None,,0,0,0,0,9.3,126,73,3,3.0,1,,0,3,2.1,2.8,2,0.06,0.06,0.19,0.19,0.13,0.47,0.47,0.13,Morgan,2.0,166,83,1,1.0,0,False,2.4,160,73,480,False,0.0,614,269,,90,Knee injury - 75% chance of playing,2026-08-24T15:30:08.350159Z,80,7,5,p222531,0,0,2,0,,222531.jpg,2.0,166,83,False,-528,None,-54.3,"[{'offset': 0, 'projected_percent': '-54.3', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-62.6', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-67.1', 'likelihood': -3}]",2,0,241,False,0,0.0,https://www.nottinghamforest.co.uk/news/2026/august/24/glasner-reveals-latest-team-news-ahead-of-carabao-cup-tie/,[],Gibbs-White,9.4,43,17,False,None,1,1.0,d,0,18,17,2022-08-19,16.0,67,37,2,7047,7047,183899,183899,0.2,0.2,Gibbs-White,0
0,2000-11-07,0,0,True,True,100,100,0,0,0,209046,None,,0,0,0,0,0.0,587,252,0,0,4,,0,3,2.2,2.2,0,0.00,0,0.00,0,0.00,0.00,0,0,Callum,0.0,583,251,0,0,0,False,0.0,587,252,482,False,0.0,581,249,,0,,2026-07-23T12:01:23.832709Z,60,70,46,p209046,0,0,None,0,,209046.jpg,0.0,583,251,False,-12,None,-66.7,"[{'offset': 0, 'projected_percent': '-66.7', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-80.4', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-87.8', 'likelihood': -3}]",0,0,241,False,0,0,,[],Hudson-Odoi,0.2,320,110,False,None,0,0,a,0,18,17,2023-09-01,0.0,577,244,0,566,566,3560,3560,0.0,0.0,Hudson-Odoi,0
0,2000-10-25,0,5,True,True,None,None,1,1.48,1,456512,None,,0,0,0,0,2.5,169,99,3,4.43,None,,0,3,2.0,2.0,3,0.00,0.0,0.00,0.0,0.00,0.25,0.37,0.0,Dan,3.0,99,42,0,0.0,0,False,0.4,269,125,483,False,1.4,259,119,,61,,None,55,173,107,p456512,0,0,None,0,,456512.jpg,3.0,99,42,False,3,None,-28.5,"[{'offset': 0, 'projected_percent': '-28.5', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-26.5', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-25.5', 'likelihood': -2}]",1,0,207,False,0,0.0,,[],Ndoye,0.4,271,88,False,None,1,1.48,a,1,18,17,2025-07-31,0.0,546,228,3,776,776,3367,3367,0.5,0.5,Ndoye,0
0,2003-10-30,0,0,True,True,None,None,0,0,0,503301,4,,0,0,0,0,0.0,575,248,0,0,None,,0,3,2.0,2.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Omari,0.0,571,246,0,0,0,False,0.0,575,246,484,False,0.0,562,240,,0,,None,55,199,123,p503301,0,0,None,0,,503301.jpg,0.0,571,246,False,-2,None,-41.4,"[{'offset': 0, 'projected_percent': '-41.4', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-44.6', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-46.3', 'likelihood': -3}]",0,0,241,False,0,0,,[],Hutchinson,0.2,368,139,False,None,0,0,a,0,18,17,2025-08-16,0.0,562,238,0,160,160,1525,1525,0.0,0.0,Hutchinson,0
0,2002-08-26,0,0,True,True,None,None,0,0,0,476887,None,,0,0,0,0,0.0,569,243,0,0,None,,0,3,2.0,2.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Dilane,0.0,566,241,0,0,0,False,0.0,570,241,485,False,0.0,556,235,,0,,None,55,183,112,p476887,0,0,None,0,,476887.jpg,0.0,566,241,False,0,None,-46.9,"[{'offset': 0, 'projected_percent': '-46.9', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-46.9', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-46.9', 'likelihood': -3}]",0,0,73,False,0,0,,[],Bakwa,0.0,567,238,False,None,0,0,a,0,18,17,2025-09-01,0.0,553,231,0,100,100,246,246,0.0,0.0,Bakwa,0
0,2002-10-18,0,18,True,True,None,None,1,1.23,2,432714,2,,0,0,0,0,42.5,12,10,8,9.86,None,,0,3,2.0,2.0,3,0.16,0.2,0.16,0.2,0.00,0.34,0.42,0.0,James,3.0,98,41,0,0.0,0,False,5.4,67,35,486,False,11.6,146,49,,73,,None,55,159,99,p432714,0,0,None,0,,432714.jpg,3.0,98,41,False,7,None,0.1,"[{'offset': 0, 'projected_percent': '0.1', 'likelihood': 1}, {'offset': 1, 'projected_percent': '0.2', 'likelihood': 1}, {'offset': 2, 'projected_percent': '0.3', 'likelihood': 1}]",5,0,241,False,0,0.0,,[],McAtee,0.1,487,200,False,None,1,1.23,a,1,18,17,2025-08-16,0.0,536,223,3,394,394,316,316,0.5,0.5,McAtee,0
0,1998-06-28,0,0,True,True,None,None,0,0,0,250199,None,,0,0,0,0,0.0,479,193,0,0,None,,0,3,1.5,1.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Nicolás,0.0,481,192,0,0,0,False,0.0,486,191,487,False,0.0,470,184,,0,,None,50,294,176,p250199,0,0,None,0,,250199.jpg,0.0,481,192,False,0,None,-34.6,"[{'offset': 0, 'projected_percent': '-34.6', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-34.6', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-34.6', 'likelihood': -2}]",0,0,10,False,0,0,,[],Domínguez,0.1,441,176,False,None,0,0,a,0,18,17,2023-09-01,0.0,430,158,0,166,166,776,776,0.0,0.0,Dominguez,0
0,1997-12-02,0,10,True,True,None,None,0,0.0,3,210462,None,,0,0,0,0,13.0,99,61,6,6.0,None,,0,3,1.5,1.5,2,0.01,0.01,0.04,0.04,0.03,0.47,0.47,0.03,Ibrahim,2.0,124,56,1,1.0,0,False,3.4,119,59,488,False,17.8,97,34,,90,,None,50,265,162,p210462,0,0,None,0,,210462.jpg,2.0,124,56,False,-16,None,-29.6,"[{'offset': 0, 'projected_percent': '-29.6', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-33.9', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-36.3', 'likelihood': -2}]",3,0,54,False,0,0.0,,[],Sangaré,1.0,197,64,False,None,1,1.0,a,0,18,17,2023-09-01,3.0,149,76,2,2316,2316,8449,8449,0.4,0.4,I.Sangaré,0
0,1997-11-21,0,0,True,True,0,0,0,0,0,204968,None,,0,0,0,0,0.0,358,148,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Ryan,0.0,367,145,0,0,0,False,0.0,371,145,489,False,0.0,354,138,,0,Unspecified injury - Unknown return date,2026-08-17T20:30:08.195072Z,45,437,243,p204968,0,0,None,0,,204968.jpg,0.0,367,145,False,-28,None,-38.2,"[{'offset': 0, 'projected_percent': '-38.2', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-40.1', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-41.1', 'likelihood': -3}]",0,0,241,False,0,0,https://www.nottinghamforest.co.uk/news/2026/august/20/early-team-news-for-forest-s-clash-with-leeds/?utm_source=premier-league-web&utm_medium=referral&utm_campaign=pl-referral-always-on&utm_content=home&utm_term=live-bar,[],Yates,1.5,161,46,False,None,0,0,i,0,18,17,2018-08-01,0.0,286,104,0,569,569,31721,31721,0.0,0.0,Yates,0
0,1991-12-07,0,3,True,True,None,None,0,0.0,0,60689,None,,0,0,0,0,2.4,174,21,1,3.21,None,,0,4,2.0,2.0,1,0.01,0.03,0.13,0.42,0.12,0.22,0.71,0.39,Chris,1.0,271,30,1,3.21,0,False,0.4,271,28,490,False,0.0,575,59,,28,,None,60,58,14,p60689,0,0,1,0,,60689.jpg,1.0,271,30,False,-47,None,-47.5,"[{'offset': 0, 'projected_percent': '-47.5', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-55.3', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-59.5', 'likelihood': -3}]",1,0,154,False,0,0.0,,[],Wood,1.7,149,23,False,None,0,0.0,a,0,18,17,2023-07-01,3.0,153,25,1,3566,3566,19213,19213,0.2,0.2,Wood,0
0,2001-02-25,0,8,True,True,None,None,0,0.0,2,482973,None,,0,0,0,0,6.8,133,16,3,3.0,None,,0,4,2.0,2.0,2,0.02,0.02,0.24,0.24,0.22,0.47,0.47,0.22,Igor Jesus,2.0,155,15,1,1.0,0,False,4.3,96,13,491,False,5.2,211,14,Igor Jesus,90,,None,60,93,24,p482973,0,0,3,0,,482973.jpg,2.0,155,15,False,-93,None,-31.0,"[{'offset': 0, 'projected_percent': '-31.0', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-37.5', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-41.0', 'likelihood': -3}]",1,0,30,False,0,0.0,,[],Maciel da Cruz,3.9,83,12,False,None,1,1.0,a,0,18,17,2025-07-05,31.0,26,8,2,7569,7569,34719,34719,0.3,0.3,Igor Jesus,0
0,2002-01-20,0,3,True,True,None,None,0,0.0,0,465680,None,,0,0,0,0,0.0,566,59,0,0.0,None,,0,4,1.8,1.8,1,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,Arnaud,1.0,258,27,0,0.0,0,False,0.0,567,61,493,False,0.0,553,53,,1,,None,55,178,42,p465680,0,0,None,0,,465680.jpg,1.0,258,27,False,3,None,-25.3,"[{'offset': 0, 'projected_percent': '-25.3', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-11.0', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-3.2', 'likelihood': -1}]",0,0,73,False,0,0.0,,[],Kalimuendo,0.1,483,65,False,None,0,0.0,a,0,18,17,2025-08-18,0.0,550,60,1,252,252,522,522,0.2,0.2,Kalimuendo,0
0,1997-09-28,0,3,True,True,None,None,0,0.0,0,204561,3,,0,0,0,0,1.0,222,124,1,5.62,None,,0,3,1.5,1.5,1,0.00,0.0,0.00,0.0,0.00,0.13,0.73,0.0,Xaver,1.0,214,92,1,5.62,0,False,0.4,264,120,558,False,0.6,270,127,Xaver Schlager,16,,None,50,259,157,p204561,0,0,None,0,,204561.jpg,1.0,214,92,False,0,None,-27.2,"[{'offset': 0, 'projected_percent': '-27.2', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-27.2', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-27.2', 'likelihood': -2}]",1,0,14,False,0,0.0,,[],Schlager,0.1,418,164,False,None,0,0.0,a,0,18,17,2026-07-23,2.0,166,81,1,123,123,761,761,0.2,0.2,Schlager,0
0,2003-12-04,0,0,True,True,None,None,0,0,0,568420,None,,0,0,0,0,0.0,578,202,0,0,None,,0,2,2.5,2.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Ousmane,0.0,575,200,0,0,0,False,0.0,579,202,581,False,0.0,567,202,,0,,None,55,212,31,p568420,0,0,None,0,,568420.jpg,0.0,575,200,False,-8,None,-10.3,"[{'offset': 0, 'projected_percent': '-10.3', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-13.2', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-14.7', 'likelihood': -1}]",0,0,54,False,0,0,,[],Diomande,0.8,221,83,False,None,0,0,a,0,18,17,2026-08-11,0.0,567,199,0,2995,2995,8820,8820,0.0,0.0,Diomande,0
0,1998-10-01,0,0,True,True,None,None,0,0,0,428971,None,,0,0,0,0,0.0,373,35,0,0,None,,0,1,1.9,1.9,0,0.00,0,0.00,0,0.00,0.00,0,0,Steven,0.0,383,52,0,0,0,False,0.0,386,52,590,False,0.0,369,52,,0,,None,45,463,36,p428971,0,0,None,0,,428971.jpg,0.0,383,52,False,0,2026-08-30T13:58:38.502618Z,0.0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",0,0,80,False,0,0,,[],Benda,0.1,462,51,False,None,0,0,a,0,18,17,2026-08-15,0.0,306,35,0,498,498,426,426,0.0,0.0,Benda,0
0,2000-06-08,0,3,True,True,None,None,0,0.0,7,469142,None,,0,0,0,0,2.8,166,49,9,9.0,None,,0,2,2.2,2.2,1,0.03,0.03,0.03,0.03,0.00,3.87,3.87,0.0,Jan Paul,1.0,218,87,3,3.0,0,False,3.3,122,45,112,False,28.2,58,22,,90,,None,50,319,62,p469142,0,0,None,0,,469142.jpg,1.0,218,87,False,-72,None,-15.5,"[{'offset': 0, 'projected_percent': '-15.5', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-17.5', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-18.6', 'likelihood': -1}]",3,0,152,False,0,0.0,,[],van Hecke,9.9,40,14,False,None,1,1.0,a,2,19,6,2026-06-18,2.0,170,60,1,30587,30587,71960,71960,0.2,0.2,Van Hecke,0
0,2004-04-10,0,0,True,True,None,None,0,0,0,510281,None,,0,0,0,0,0.0,606,266,0,0,None,,0,3,2.3,2.3,0,0.00,0,0.00,0,0.00,0.00,0,0,Sávio,0.0,602,265,0,0,0,False,0.0,606,266,403,False,0.0,604,265,Savinho,0,,None,65,50,35,p510281,0,0,None,0,,510281.jpg,0.0,602,265,False,311,None,4.3,"[{'offset': 0, 'projected_percent': '4.3', 'likelihood': 1}, {'offset': 1, 'projected_percent': '12.4', 'likelihood': 1}, {'offset': 2, 'projected_percent': '16.9', 'likelihood': 1}]",0,0,30,False,0,0,,[],Moreira de Oliveira,0.4,270,87,False,None,0,0,a,0,19,6,2026-06-25,0.0,604,264,0,13424,13424,3655,3655,0.0,0.0,Sávio,0
0,2000-05-08,0,14,True,True,None,None,0,0.0,0,432422,2,,0,0,0,0,6.4,135,79,4,4.0,5,,0,3,2.0,2.0,2,0.06,0.06,0.10,0.1,0.04,3.87,3.87,0.04,Sandro,2.0,141,65,3,3.0,0,False,2.1,172,78,455,False,6.2,198,79,,90,,None,55,158,98,p432422,0,0,None,0,,432422.jpg,2.0,141,65,False,-16,None,-33.9,"[{'offset': 0, 'projected_percent': '-33.9', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-35.1', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-35.7', 'likelihood': -2}]",3,0,106,False,0,0.0,,[],Tonali,3.9,85,27,False,None,1,1.0,a,1,19,6,2026-07-06,8.0,96,47,2,9592,9592,37444,37444,0.4,0.4,Tonali,0
0,1996-10-07,0,0,False,True,0,0,0,0,0,184254,None,,0,0,0,0,0.0,354,31,0,0,None,,0,1,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Guglielmo,0.0,363,49,0,0,0,False,0.0,367,49,494,False,0.0,350,49,,0,Has joined Juventus on loan for the rest of the season,2026-08-19T13:55:33.193962Z,45,428,32,p184254,0,0,None,0,,184254.jpg,0.0,363,49,False,-12,None,0.0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",0,0,106,False,0,0,,[],Vicario,0.3,312,37,False,None,0,0,u,0,19,6,2023-07-01,0.0,280,31,0,0,0,9820,9820,0.0,0.0,Vicario,0
0,1999-01-08,0,0,True,True,None,None,0,0,0,214572,None,,0,0,0,0,0.0,296,11,0,0,None,,0,1,1.0,1.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Brandon,0.0,310,31,0,0,0,False,0.0,314,31,495,False,0.0,297,31,,0,,None,40,565,58,p214572,0,0,None,0,,214572.jpg,0.0,310,31,False,0,None,-0.6,"[{'offset': 0, 'projected_percent': '-0.6', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-0.6', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-0.6', 'likelihood': -1}]",0,0,241,False,0,0,,[],Austin,0.9,209,29,False,None,0,0,a,0,19,6,2017-07-22,0.0,216,11,0,2306,2306,2745,2745,0.0,0.0,Austin,0
0,2003-03-13,0,15,True,True,None,None,0,0.0,4,485055,None,,0,0,0,0,0.0,382,40,0,0.0,None,,0,1,1.9,1.9,2,0.00,0.0,0.00,0.0,0.00,3.87,3.87,0.0,Antonín,2.0,116,11,3,3.0,0,False,4.4,90,1,496,False,43.6,17,1,,90,,None,45,480,41,p485055,0,0,None,0,,485055.jpg,2.0,116,11,False,-17,None,-4.6,"[{'offset': 0, 'projected_percent': '-4.6', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-4.8', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-4.9', 'likelihood': -1}]",12,0,57,False,5,5.0,,[],Kinský,23.0,13,2,False,None,1,1.0,a,0,19,6,2025-01-05,0.0,318,40,2,23404,23404,58556,58556,0.4,0.4,Kinsky,0
0,1989-01-15,0,0,True,True,None,None,0,0,0,67089,None,,0,0,0,0,0.0,281,5,0,0,None,,0,1,1.0,1.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Martin,0.0,297,25,0,0,0,False,0.0,300,25,497,False,0.0,284,25,,0,,None,40,545,52,p67089,0,0,None,0,,67089.jpg,0.0,297,25,False,-25,None,-3.3,"[{'offset': 0, 'projected_percent': '-3.3', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-3.7', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-3.9', 'likelihood': -1}]",0,0,194,False,0,0,,[],Dubravka,18.7,19,4,False,None,0,0,a,0,19,6,2026-07-01,0.0,199,5,0,24443,24443,45279,45279,0.0,0.0,Dubravka,0
0,1997-05-10,0,10,True,True,None,None,0,0.0,11,221466,None,,0,0,0,0,2.2,183,55,16,16.0,None,,0,2,2.8,2.8,3,0.02,0.02,0.02,0.02,0.00,3.87,3.87,0.0,Marcos,3.0,103,41,3,3.0,0,False,3.9,105,36,498,False,36.6,37,12,,90,,None,60,73,7,p221466,0,0,None,0,,221466.jpg,3.0,103,41,False,-43,None,-18.4,"[{'offset': 0, 'projected_percent': '-18.4', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-19.9', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-20.7', 'likelihood': -2}]",2,0,10,False,0,0.0,,[],Senesi Barón,7.8,53,21,False,None,1,1.0,a,5,19,6,2026-07-01,0.0,579,203,3,11898,11898,44599,44599,0.5,0.5,Senesi,0
0,1999-09-13,0,0,True,True,100,0,0,0,0,441164,1,,0,0,0,0,0.0,561,200,0,0,1,,0,2,2.5,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Pedro,0.0,559,197,0,0,0,False,0.0,562,200,499,False,0.0,548,200,,0,,2026-08-21T15:22:48.149081Z,55,165,21,p441164,0,0,None,0,,441164.jpg,0.0,559,197,False,0,2026-08-31T17:30:09.162542Z,-0.4,"[{'offset': 0, 'projected_percent': '-0.4', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-0.4', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-0.4', 'likelihood': -1}]",0,0,200,False,0,0,,[],Porro Sauceda,13.8,28,9,False,None,0,0,a,0,19,6,2023-07-01,0.0,540,192,0,9716,9716,278806,278806,0.0,0.0,Pedro Porro,0
0,1998-04-27,0,0,False,True,0,0,0,0,0,221632,None,,0,0,0,0,0.0,466,183,0,0,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Cristian,0.0,465,175,0,0,0,False,0.0,473,183,500,False,0.0,457,183,,0,Has joined Atletico Madrid permanently,2026-08-17T13:49:05.465401Z,50,276,48,p221632,0,0,None,0,,221632.jpg,0.0,465,175,False,-10,None,0.0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",0,0,10,False,0,0,,[],Romero,0.2,372,138,False,None,0,0,u,0,19,6,2022-08-30,0.0,414,169,0,0,0,9504,9504,0.0,0.0,Romero,0
0,1998-09-19,0,0,True,True,None,None,0,0,0,135720,None,,0,0,0,0,0.0,445,178,0,0,None,,0,2,2.2,2.2,0,0.00,0,0.00,0,0.00,0.00,0,0,Kevin,0.0,448,170,0,0,0,False,0.0,454,177,501,False,0.0,438,177,,0,,None,50,239,39,p135720,0,0,None,0,,135720.jpg,0.0,448,170,False,-4,None,-23.5,"[{'offset': 0, 'projected_percent': '-23.5', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-29.5', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-32.7', 'likelihood': -2}]",0,0,14,False,0,0,,[],Danso,0.2,359,136,False,None,0,0,a,0,19,6,2025-07-01,0.0,386,161,0,865,865,1848,1848,0.0,0.0,Danso,0
